Gene,log2FoldChange,pvalue,padj,baseMean
Rasip1,-1.0524259494444448,0.008955592947394127,0.35505040081928185,0.18173070458333335
Pole2,0.9838110211111112,0.022954844602852055,0.46295446720718014,-0.06906084416666666
Rad51l1,0.7246652196666666,0.006407546554570506,0.3247156841828465,-0.013560295250000003
Dclk1,-0.9772486656666663,0.003835466867394945,0.2846680625170853,0.053008594083333326
Apitd1,1.1833877133333333,0.0183574522968665,0.42879843343903645,-0.010862391666666657
9930023K05Rik,1.1855707836666665,0.005804911129601772,0.31755085824097506,0.017337121083333344
Hist1h1b,1.3561408611111114,0.015136441716465724,0.4073584425633512,-0.01211222083333332
Fam46a,-1.454362766888889,0.004886206988848059,0.30144908655391844,0.08403340483333334
Ntm,-0.8865226177777779,0.012708262176049132,0.38837904955208974,0.012592553333333338
Pde6h,-1.9568774622222223,0.045802425300190734,0.5730351556675402,0.13823057000000002
Syce2,1.395427901111111,0.013414139812292425,0.3964973106451858,-0.010078594166666658
Fam83d,1.3621634611111118,0.00258459166833751,0.26106246189918675,-0.19253675750000002
A_51_P274073,-1.1402693188888888,0.009625044661491637,0.36159343866329,-0.03661811583333332
Ak5,-1.707972324888889,0.024838765118169098,0.4713743323389758,-0.209681277
Chst11,-0.8352754908888893,0.00703252374942084,0.3330809593819589,0.22361886516666668
Psd3,-0.5790373526666668,0.02143764862720594,0.45217177139168085,0.1298403755
4933421I07Rik,1.6547830411111113,0.010493382071040868,0.36939366780068345,-0.014574685833333316
4930486L24Rik,1.33823217,0.012232554496190724,0.3834962535753109,0.18497379416666668
Rit2,-1.24789189,0.016681513142442518,0.41797380760102126,0.11763385583333333
Sdpr,-0.9590290482222221,0.035105628804130214,0.5305057184078215,-0.11747434750000002
Cenpc1,0.6127076706666669,0.02287586645427272,0.46295446720718014,-0.12612271366666666
Stambp,-0.5589319855555556,0.042372861903156804,0.5636280253696999,0.13184865416666666
Treml1,0.8235439111111115,0.03399678335724482,0.5258477164553278,-0.13911123333333333
Rad9,0.6187978357777777,0.04152896281546409,0.5589330217305816,-0.15334296316666665
Cep57,0.6728471222222222,0.04900522719472418,0.5886653322220056,-0.08802271166666667
Tspan5,-0.588063028,0.031191313548035452,0.5163184945467751,0.072708209
Snapc1,-0.48792702122222215,0.04538139288132323,0.5729277781628691,0.07641697075
Lig1,1.3758361688888892,0.010283018220802513,0.36844371547040583,-0.10694479333333333
Pigz,-2.409703810000001,0.0021320708046771303,0.25362418038171886,0.2908317325
Hist1h2ae,0.7549756406666668,0.037012381011836466,0.5392744886540084,0.028128780499999995
Ncor2,-0.6128033484444446,0.01770476600645711,0.42520958896993843,0.07300678533333332
Haus6,1.13940669,0.0098862148616822,0.3653906934037887,-0.12789014916666666
Ccdc138,1.1421437366666667,0.011548447501969065,0.3798487932688603,-0.002190630833333332
Osm,0.9495667833333333,0.015935035707313736,0.4117648275748553,-0.023883142499999985
Klhl36,-0.56944375,0.03101126816968088,0.514920068830887,0.07025508083333333
Chdh,1.4613145144444448,0.008713614654362966,0.3532413497202482,-0.16713651416666667
Fkbp1b,-0.7338773355555557,0.04341383090793593,0.5674263864282854,-0.043175341666666665
Cdr2,1.1756807800000002,0.017779027388122325,0.42520958896993843,-0.07818738166666668
Ogn,0.6536040795555556,0.044050226219536553,0.5691313992841364,0.004469396333333345
Nap1l5,-0.9103133766666667,0.013960007766594819,0.3981617100070523,0.09052061416666667
Cep192,1.0037644329999997,0.0016085171101166988,0.23954676109890105,-0.30778555525
4930452B06Rik,1.0513468888888888,0.005796433626047463,0.31755085824097506,-0.07027927999999997
Orc6,0.6882439644444445,0.03661830828296744,0.5359058200715231,-0.029596249999999994
Tmem170,0.9407963351111114,0.007958941185546803,0.3444989745960085,-0.11948617533333333
Ucp2,1.4775977166666667,9.766560956019485e-4,0.2149019339907676,-0.1358588125
Dek,0.9094920666666668,0.02672175279051383,0.4829111146050777,-0.09884531666666667
Bfsp2,-1.6113536733333336,0.026493685673372368,0.4827425836701006,-0.22919590833333334
Wdr90,1.105010576666667,0.0108828842171758,0.37337606891560937,-0.1604296341666667
BC048403,-0.6813261295555557,0.006346850089671177,0.324618362423143,0.15997854949999998
Rbbp8,1.1798036477777776,0.016620491836941035,0.41746826983563406,-0.0819486075
Slit3,-1.5113254333333335,0.011427111283872741,0.37820139853895857,-0.21612596166666667
Mastl,1.242019847777778,0.008630312247823459,0.3524321190648987,-0.14728465750000003
Pcdhb8,1.1387027663333336,0.044349759811780916,0.5703102616306063,-0.12006667524999998
Lgals7,-0.871591248888889,0.042422892767970774,0.5636280253696999,0.05679663
Topbp1,1.0314841600000002,0.0148328938461808,0.40531267371380547,-0.07472721333333332
Ucma,0.9162411663333333,0.026368331065555455,0.4825509626932971,-3.429585833333304e-4
Depdc1b,1.7294797933333335,7.917184528267049e-4,0.2149019339907676,-0.136429555
Actr2,-0.6257148400000001,0.019357696095254933,0.43438477060305636,0.09627755666666667
Fam155a,-0.9605578634444447,0.0017790877817219857,0.24217431024410366,0.1826879524166667
Lpp,0.6645284767777777,0.011653000318898061,0.3801523366067192,-0.12452860575
Xkr5,1.4047544855555563,6.415774196788432e-4,0.2116043124877084,-0.1383080025
Krt13,1.0163047011111113,0.046531096710165795,0.5779428605224588,0.2655260125
2010107G23Rik,-0.806976996,0.008566798664700108,0.3524321190648987,0.08478049300000001
Cmtm8,0.8034863844444444,0.040035171711425406,0.5525638249773256,-0.023705555
2700099C18Rik,1.703298935555556,3.7147507446152117e-4,0.2116043124877084,-0.32503319833333333
Ypel5,-0.8352776594444445,0.009194243905533975,0.358997735069403,0.03892517208333333
Olfr1222,-1.680026098111111,7.693535952869361e-4,0.2149019339907676,0.06617565974999999
Mtbp,0.9796377666666667,0.012902557343156188,0.39176350327166665,-0.06111478166666669
Hist1h1t,0.8061590833333333,0.049666507823899156,0.5899943947082993,0.03913732583333335
Olfr577,1.1617292222222222,0.03454892905374706,0.5273152159594908,0.1770477666666667
Gsdma,1.1569797088888891,0.04329171131469998,0.5665189822953669,0.23438281833333333
Blm,1.2398677555555557,0.007195998060664919,0.3350636596997103,-0.16893959333333333
Glt28d2,-0.9005414588888889,0.01787512114675039,0.4255411711462503,-0.04246890083333334
Dbf4,1.2393770399999997,0.0029452821272210787,0.2696877284353387,-0.17051602
Nedd1,0.7651812766666667,0.04215799175967471,0.5629128540483884,-0.06732960583333335
Wipf3,-0.9218743055555557,0.03645117063352507,0.5355804145280311,-0.07485488250000001
Perp,-1.147274328888889,0.004596200816562967,0.29769872862044344,0.13681762
Grin2b,-0.6331703411111109,0.035795694696288134,0.5336671052243541,0.14567645416666666
Sfxn4,-0.8116820625555556,0.024909371743303828,0.4714146641544252,0.20753232308333333
