"Gene","log2FoldChange","pvalue","padj","baseMean"
"Amz1",-1.11006499833333,0.00209722243446288,0.0523319283505238,-0.303141110833333
"Parm1",-0.167505264,0.704957916293236,0.932065451233936,-0.06633393
"Hao2",0.187198162666667,0.694664624642832,0.932065451233936,-0.116381883
"Cpne1",0.972134593333334,0.00643673908794458,0.089020890678631,-0.0251325033333333
"Ccna1",0.180310089666667,0.690401870302644,0.932065451233936,-0.1396136285
"Cdh13",0.472309686666667,0.149314929567667,0.486149822649831,0.25944039
"H1fx",0.579366047666667,0.0664106940797872,0.311036936695648,0.0724455495
"Clns1a",-0.0417598093333333,0.94471955983528,0.990281726946496,0.0393358863333333
"Ikbkap",-0.442125323333333,0.147984839112335,0.483667028586256,-0.164990585
"Defb12",0.223254520333333,0.618774788770384,0.932065451233936,-0.1961901965
"Cstb",-0.52076499,0.063578062838235,0.303315321872407,0.132571541666667
"Dock2",0.16548696,0.716646852609808,0.932065451233936,-0.182151163333333
"Prss37",1.07278282333333,0.0338943432818168,0.215579598015873,-0.229180178333333
"Edn1",0.158370497,0.729330646076986,0.932065451233936,-0.0817681148333333
"Nup153",0.288556098,0.398332481256707,0.831868908664554,-0.021651905
"Fam162a",-0.863256773333334,0.0581022396988667,0.288434795693008,0.14714877
"Scara3",-0.475371832,0.243772433341034,0.648121807902979,0.053266042
"Vmn1r81",0.386380206666667,0.406546114925473,0.839623935291511,-0.00265502666666665
"Surf4",-0.554975826666667,0.0229847485534493,0.173960666404628,0.00162824
"P2rx6",0.392111137666667,0.475437763105881,0.903414371446292,-0.1662561145
"Pot1b",0.582040158666667,0.0981318331865513,0.385162567929521,0.109320961666667
"Speer6-ps1",0.163172413666667,0.717217854771536,0.932065451233936,-0.110040978833333
"Apol8",1.57742439,0.00391076703917656,0.0703492649393559,-0.211873538333333
"Ccdc146",0.313740409,0.410957963642785,0.843479076151717,-0.0357473711666667
"Olfr339",0.815534306666667,0.182692529487387,0.546578798634631,-0.29245934
"A_51_P115601",0.525889709,0.414339331972561,0.846493947479514,0.0471432971666667
"Shank3",-0.539100486666667,0.104668116502784,0.397604178134875,0.1363523
"Iqcd",-0.209754625,0.630987846560967,0.932065451233936,0.0453605641666667
"Fam83h",-0.61413352,0.0128336156129641,0.126399429403314,-0.00972143666666667
"Asb2",-0.354582325,0.625124797278872,0.932065451233936,-0.474710709166667
"Slc5a5",0.178069276666667,0.695124642233602,0.932065451233936,-0.302154945
"Ralgps2",0.754948616666667,0.00701112899923823,0.092435543484908,0.0275746983333333
"Disp2",-0.972988954666667,0.175105147234453,0.534088389384216,0.367668406
"Ctxn3",0.155434303333333,0.731043709111342,0.932065451233936,-0.231628261666667
